power_mw,duration_hours,energy_mwh,classification,development_overall_absorbed_pct,development_days_meeting_target_pct,development_days80_pct,development_days90_pct,development_days95_pct,development_p05_daily_absorbed_pct,development_median_daily_absorbed_pct,locked_overall_absorbed_pct,locked_days_meeting_target_pct,locked_days80_pct,locked_days90_pct,locked_days95_pct,locked_p05_daily_absorbed_pct,locked_median_daily_absorbed_pct,full_overall_absorbed_pct,full_days_meeting_target_pct,full_days80_pct,full_days90_pct,full_days95_pct,power_limited_periods,energy_limited_periods,equivalent_full_cycles,grid_reset_import_mwh,grid_reset_export_mwh,mean_daily_grid_reset_import_mwh,ending_soc_pct,wind_share_pct,design_operating_mode
100.0,4.0,400.0,short-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,25.254975341550697,6466.034125146438,4425.226493740889,14.36896472254764,44.28315873796526,10,grid_connected_daily_soc_restore_50pct
75.0,6.0,450.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,22.448866970267286,6466.034125146439,4425.226493740888,14.368964722547641,44.918363322635784,10,grid_connected_daily_soc_restore_50pct
10.0,48.0,480.0,long-duration storage territory,98.12042290009087,96.94444444444444,99.44444444444444,96.94444444444444,94.72222222222221,94.7547242791354,100.0,97.85053812576282,94.44444444444444,100.0,94.44444444444444,91.11111111111111,91.0930603314264,100.0,98.06089038068387,96.44444444444444,99.55555555555556,96.44444444444444,94.0,264,0,20.637711404455644,6261.468183343498,4311.741172374294,13.91437374076333,45.23596561497105,10,grid_connected_daily_soc_restore_50pct
20.0,24.0,480.0,long-duration storage territory,99.98042335130735,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9847416653772,100.0,100.0,100.0,100.0,3,0,21.04260154408681,6463.860092754731,4424.767850517775,14.364133539454958,45.23596561497105,10,grid_connected_daily_soc_restore_50pct
30.0,16.0,480.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,21.04581278462558,6466.034125146439,4425.226493740886,14.368964722547641,45.23596561497105,10,grid_connected_daily_soc_restore_50pct
40.0,12.0,480.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,21.04581278462558,6466.034125146439,4425.226493740886,14.368964722547641,45.23596561497105,10,grid_connected_daily_soc_restore_50pct
60.0,8.0,480.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,21.04581278462558,6466.034125146439,4425.226493740886,14.368964722547641,45.23596561497105,10,grid_connected_daily_soc_restore_50pct
15.0,36.0,540.0,long-duration storage territory,99.79107951574265,99.72222222222223,100.0,99.72222222222223,99.16666666666667,100.0,100.0,99.94147917186291,100.0,100.0,100.0,100.0,100.0,100.0,99.82425541634349,99.77777777777777,100.0,99.77777777777777,99.33333333333333,25,0,18.674511918728985,6446.435689444677,4415.5358979297735,14.325412643210393,45.765302768863144,10,grid_connected_daily_soc_restore_50pct
25.0,24.0,600.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,16.836650227700463,6466.03412514644,4425.226493740884,14.368964722547643,46.18877249197683,10,grid_connected_daily_soc_restore_50pct
50.0,12.0,600.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,16.836650227700463,6466.03412514644,4425.226493740884,14.368964722547643,46.18877249197683,10,grid_connected_daily_soc_restore_50pct
75.0,8.0,600.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,16.836650227700463,6466.03412514644,4425.226493740884,14.368964722547643,46.18877249197683,10,grid_connected_daily_soc_restore_50pct
100.0,6.0,600.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,16.836650227700463,6466.03412514644,4425.226493740884,14.368964722547643,46.18877249197683,10,grid_connected_daily_soc_restore_50pct
40.0,16.0,640.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,15.784359588469185,6466.03412514644,4425.226493740884,14.368964722547643,46.42697421122828,10,grid_connected_daily_soc_restore_50pct
10.0,72.0,720.0,long-duration storage territory,98.12042290009087,96.94444444444444,99.44444444444444,96.94444444444444,94.72222222222221,94.7547242791354,100.0,97.85053812576282,94.44444444444444,100.0,94.44444444444444,91.11111111111111,91.0930603314264,100.0,98.06089038068387,96.44444444444444,99.55555555555556,96.44444444444444,94.0,264,0,13.758474269637096,6261.468183343491,4311.7411723742935,13.914373740763313,46.82397707664735,10,grid_connected_daily_soc_restore_50pct
15.0,48.0,720.0,long-duration storage territory,99.79107951574265,99.72222222222223,100.0,99.72222222222223,99.16666666666667,100.0,100.0,99.94147917186291,100.0,100.0,100.0,100.0,100.0,100.0,99.82425541634349,99.77777777777777,100.0,99.77777777777777,99.33333333333333,25,0,14.005883939046738,6446.435689444674,4415.5358979297735,14.325412643210386,46.82397707664735,10,grid_connected_daily_soc_restore_50pct
20.0,36.0,720.0,long-duration storage territory,99.98042335130735,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9847416653772,100.0,100.0,100.0,100.0,3,0,14.028401029391208,6463.860092754732,4424.767850517772,14.364133539454961,46.82397707664735,10,grid_connected_daily_soc_restore_50pct
30.0,24.0,720.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,14.030541856417052,6466.034125146441,4425.226493740884,14.368964722547645,46.82397707664735,10,grid_connected_daily_soc_restore_50pct
60.0,12.0,720.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,14.030541856417052,6466.034125146441,4425.226493740884,14.368964722547645,46.82397707664735,10,grid_connected_daily_soc_restore_50pct
50.0,16.0,800.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,12.627487670775349,6466.034125146441,4425.226493740884,14.368964722547645,47.14157936898262,10,grid_connected_daily_soc_restore_50pct
100.0,8.0,800.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,12.627487670775349,6466.034125146441,4425.226493740884,14.368964722547645,47.14157936898262,10,grid_connected_daily_soc_restore_50pct
25.0,36.0,900.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,11.224433485133643,6466.034125146441,4425.226493740884,14.368964722547645,47.459181661317885,10,grid_connected_daily_soc_restore_50pct
75.0,12.0,900.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,11.224433485133643,6466.034125146441,4425.226493740884,14.368964722547645,47.459181661317885,10,grid_connected_daily_soc_restore_50pct
20.0,48.0,960.0,long-duration storage territory,99.98042335130735,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9847416653772,100.0,100.0,100.0,100.0,3,0,10.521300772043405,6463.860092754732,4424.767850517772,14.364133539454961,47.61798280748552,10,grid_connected_daily_soc_restore_50pct
40.0,24.0,960.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,10.52290639231279,6466.034125146441,4425.226493740884,14.368964722547645,47.61798280748552,10,grid_connected_daily_soc_restore_50pct
60.0,16.0,960.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,10.52290639231279,6466.034125146441,4425.226493740884,14.368964722547645,47.61798280748552,10,grid_connected_daily_soc_restore_50pct
15.0,72.0,1080.0,long-duration storage territory,99.79107951574265,99.72222222222223,100.0,99.72222222222223,99.16666666666667,100.0,100.0,99.94147917186291,100.0,100.0,100.0,100.0,100.0,100.0,99.82425541634349,99.77777777777777,100.0,99.77777777777777,99.33333333333333,25,0,9.337255959364493,6446.435689444672,4415.535897929784,14.325412643210383,47.88265138443161,10,grid_connected_daily_soc_restore_50pct
30.0,36.0,1080.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,9.353694570944702,6466.034125146437,4425.2264937408945,14.368964722547638,47.88265138443161,10,grid_connected_daily_soc_restore_50pct
25.0,48.0,1200.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,8.418325113850232,6466.034125146439,4425.2264937408945,14.368964722547641,48.09438624598845,10,grid_connected_daily_soc_restore_50pct
50.0,24.0,1200.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,8.418325113850232,6466.034125146439,4425.2264937408945,14.368964722547641,48.09438624598845,10,grid_connected_daily_soc_restore_50pct
75.0,16.0,1200.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,8.418325113850232,6466.034125146439,4425.2264937408945,14.368964722547641,48.09438624598845,10,grid_connected_daily_soc_restore_50pct
100.0,12.0,1200.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,8.418325113850232,6466.034125146439,4425.2264937408945,14.368964722547641,48.09438624598845,10,grid_connected_daily_soc_restore_50pct
20.0,72.0,1440.0,long-duration storage territory,99.98042335130735,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9847416653772,100.0,100.0,100.0,100.0,3,0,7.014200514695604,6463.860092754731,4424.767850517783,14.364133539454958,48.41198853832371,10,grid_connected_daily_soc_restore_50pct
30.0,48.0,1440.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,7.015270928208526,6466.034125146439,4425.2264937408945,14.368964722547641,48.41198853832371,10,grid_connected_daily_soc_restore_50pct
40.0,36.0,1440.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,7.015270928208526,6466.034125146439,4425.2264937408945,14.368964722547641,48.41198853832371,10,grid_connected_daily_soc_restore_50pct
60.0,24.0,1440.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,7.015270928208526,6466.034125146439,4425.2264937408945,14.368964722547641,48.41198853832371,10,grid_connected_daily_soc_restore_50pct
100.0,16.0,1600.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,6.313743835387674,6466.034125146439,4425.2264937408945,14.368964722547641,48.57078968449134,10,grid_connected_daily_soc_restore_50pct
25.0,72.0,1800.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,5.6122167425668215,6466.034125146439,4425.2264937408945,14.368964722547641,48.729590830658964,10,grid_connected_daily_soc_restore_50pct
50.0,36.0,1800.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,5.6122167425668215,6466.034125146439,4425.2264937408945,14.368964722547641,48.729590830658964,10,grid_connected_daily_soc_restore_50pct
75.0,24.0,1800.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,5.6122167425668215,6466.034125146439,4425.2264937408945,14.368964722547641,48.729590830658964,10,grid_connected_daily_soc_restore_50pct
40.0,48.0,1920.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,5.261453196156395,6466.034125146439,4425.2264937408945,14.368964722547641,48.80899140374278,10,grid_connected_daily_soc_restore_50pct
30.0,72.0,2160.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,4.676847285472351,6466.034125146429,4425.226493740883,14.36896472254762,48.94132569221582,10,grid_connected_daily_soc_restore_50pct
60.0,36.0,2160.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,4.676847285472351,6466.034125146429,4425.226493740883,14.36896472254762,48.94132569221582,10,grid_connected_daily_soc_restore_50pct
50.0,48.0,2400.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,4.209162556925116,6466.03412514643,4425.226493740883,14.368964722547622,49.04719312299424,10,grid_connected_daily_soc_restore_50pct
100.0,24.0,2400.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,4.209162556925116,6466.03412514643,4425.226493740883,14.368964722547622,49.04719312299424,10,grid_connected_daily_soc_restore_50pct
75.0,36.0,2700.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,3.7414778283778807,6466.03412514643,4425.226493740883,14.368964722547622,49.153060553772654,10,grid_connected_daily_soc_restore_50pct
40.0,72.0,2880.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,3.507635464104263,6466.03412514643,4425.226493740883,14.368964722547622,49.20599426916186,10,grid_connected_daily_soc_restore_50pct
60.0,48.0,2880.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,3.507635464104263,6466.03412514643,4425.226493740883,14.368964722547622,49.20599426916186,10,grid_connected_daily_soc_restore_50pct
50.0,72.0,3600.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,2.8061083712834107,6466.03412514643,4425.226493740883,14.368964722547622,49.36479541532949,10,grid_connected_daily_soc_restore_50pct
75.0,48.0,3600.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,2.8061083712834107,6466.03412514643,4425.226493740883,14.368964722547622,49.36479541532949,10,grid_connected_daily_soc_restore_50pct
100.0,36.0,3600.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,2.8061083712834107,6466.03412514643,4425.226493740883,14.368964722547622,49.36479541532949,10,grid_connected_daily_soc_restore_50pct
60.0,72.0,4320.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,2.3384236427361755,6466.034125146447,4425.226493740888,14.368964722547659,49.47066284610787,10,grid_connected_daily_soc_restore_50pct
100.0,48.0,4800.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,2.104581278462558,6466.034125146448,4425.226493740888,14.368964722547663,49.52359656149708,10,grid_connected_daily_soc_restore_50pct
75.0,72.0,5400.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,1.8707389141889403,6466.034125146448,4425.226493740888,14.368964722547663,49.576530276886295,10,grid_connected_daily_soc_restore_50pct
